#streetID congestion_degree
27187408 0.0
27187411 0.0
27187475 0.0
106314201 0.0
121990917 0.0
106314266 :
27164858 0.0
106314250 0.0
106314255 0.0
106314302 0.0
106314271 :
27199013 0.0
27199127 0.0
121990917 0.0
242411387 0.0
106314272 :
106314202 0.0
106314255 0.0
106314280 0.0
106314276 :
106314293 0.0
106314280 :
106314242 0.0
106314255 0.0
106314283 :
106314286 0.0
106314292 0.0
106314286 :
106314231 0.0
106314283 0.0
106314292 :
106314231 0.0
106314283 0.0
106314293 :
27198936 0.0
106314276 0.0
242411386 0.0
106314299 :
27342821 0.0
48662663 0.0
184792374 0.0
106314302 :
27187303 0.0
106314250 0.0
106314266 0.0
122789496 0.0
106314305 :
27187512 0.0
106314237 0.0
200448528 0.0
106314310 :
27198928 0.0
27198936 0.0
167366103 0.0
106363442 :
106363449 0.0
119237128 0.0
106363446 :
22889376 0.0
106363447 0.0
106363447 :
106363446 0.0
106363449 :
106363442 0.0
106365763 :
106365797 0.0
143818596 0.0
106365773 :
22885460 0.09509180686985148
106365802 0.0
107257937 0.0
106365780 :
159110165 0.0
159110192 0.0
106365784 :
106176799 0.0
202935395 0.0
202935397 0.0
106365788 :
22885481 0.0
106365790 0.0
159110213 0.0
106365790 :
106365780 0.0
106365788 0.0
159110165 0.0
106365797 :
106176800 0.0
106365763 0.0
202935394 0.0
202935397 0.0
202935400 0.0
106365802 :
106177708 0.0
106365773 0.0
106365805 :
22885460 0.0
107257937 0.0
106366530 :
28058178 0.0
28058190 0.0
185750572 0.0
106366988 :
122185751 0.0
122705899 0.0
106366989 :
22885525 0.0
122185756 0.0
106366991 :
123981329 0.0
123981340 0.0
106428679 :
106428690 0.0
106428680 :
35767792 0.0
35767793 0.0
106428681 :
69889716 0.0
106428693 0.0
106428684 :
35767789 0.0
69889685 0.0
186943102 0.0
186943183 0.0
106428685 :
35767786 0.0
69889716 0.0
106428688 :
69889690 0.0
160929604 0.0
106428690 :
35767789 0.0
106428679 0.0
106428692 :
35767789 0.0
106428693 :
69889685 0.0
106428681 0.0
106431116 :
35723619 0.0
35766008 0.0
69889691 0.0
106431124 0.0
106431124 :
35766008 0.0
35766009 0.0
35767796 0.0
106431573 :
27632037 0.0
27632203 0.0
27632315 0.0
106431596 0.0
121813960 0.0
106431578 :
27632070 0.0
27632184 0.0
48601344 0.0
106431596 0.0
128976343 0.0
189558671 0.0
224071158 0.0
106431582 :
27309412 0.0
106431590 0.0
106431604 0.0
106431590 :
27309412 0.0
47986352 0.0
48179532 0.0
48586704 0.0
106431604 0.0
106431595 :
27632037 0.0
27632042 0.0
106431573 0.0
106431596 0.0
106431596 :
27632037 0.0
106431573 0.0
106431578 0.0
224071158 0.0
106431597 :
27632427 0.0
59434287 0.0
93705586 0.0
106431604 :
27309386 0.0
27309389 0.0
27309412 0.0
27309423 0.0
106431590 0.0
106469844 :
28483128 0.0
28516786 0.0
28516794 0.0
28516846 0.0
28516853 0.0
209449242 0.0
106469845 :
28483128 0.0
28516470 0.0
28516953 0.0
28516972 0.0
28516986 0.0
28516987 0.0
28516989 0.0
28517013 0.0
28517017 0.0
28517023 0.0
28517031 0.0
28517071 0.0
28517191 0.0
28517195 0.0
28517200 0.0
28517201 0.0
89943594 0.0
105716743 0.0
194370684 0.0
194370686 0.0
199261685 0.0
199261689 0.0
207244704 0.0
106515055 :
35130203 0.0
114436240 0.0
175407085 0.0
236560539 0.0
106517757 :
34913560 0.0
47502151 0.0
47611228 0.0
106520517 :
23900449 0.0
179188136 0.0
106520523 :
23899306 0.0
23900394 0.0
106548512 :
63205310 0.0
98847998 0.0
131318216 0.0
131318223 0.0
135372617 0.0
172853673 0.0
172853675 0.0
197163506 0.0
244625073 0.0
106549909 :
63205310 0.0
106549912 0.0
106549912 :
106549909 0.0
132578664 0.0
106630233 :
106630239 0.0
106630247 0.0
106630239 :
106630233 0.0
106630253 0.0
206031730 0.0
206031732 0.0
106630242 :
106630247 0.0
206031731 0.0
106630247 :
106630233 0.0
106630242 0.0
106630253 :
106630239 0.0
106645906 :
95132317 0.0
106685191 :
163807016 0.0
106705458 :
32850861 0.0
185487760 0.0
106705460 :
32851491 0.0
106705467 0.0
107218720 0.0
106705467 :
106705460 0.0
107218720 0.0
106708495 :
20887622 0.0
161979254 0.0
235181831 0.0
106708497 :
27337511 0.0
106708500 :
106708502 0.0
161979254 0.0
161979255 0.0
106708502 :
106708500 0.0
161175241 0.0
208246581 0.0
235181826 0.0
106708503 :
27337338 0.0
30103957 0.0
106708507 :
28524233 0.0
208246582 0.0
106708508 :
122079498 0.0
144912418 0.0
187233970 0.0
106708510 :
20887624 0.0
144575860 0.0
211027004 0.0
106741196 :
22878361 0.0
106741203 :
39199308 0.0
106741210 :
110595615 0.0
191987312 0.0
106741239 :
180188492 0.0
204727914 0.0
106741244 :
22878361 0.0
22883464 0.0
106741258 :
120514955 0.0
180188511 0.0
106741262 :
191987312 0.0
204727914 0.0
106745980 :
106749725 0.0
106745981 :
22978853 0.0
23921159 0.0
106745982 :
106752936 4.006231340853894E-4
204163782 0.009305938029574759
106746450 :
23800894 0.0
106746453 0.0
106747312 0.0015665694165352463
240195355 0.0
106746451 :
106747313 0.0
201664368 0.0
106746452 :
27445416 0.0
35406252 0.0
106746454 0.0
106746453 :
23800894 0.0
24866032 0.0
106746450 0.0
106746454 :
13280171 0.0
28674035 0.015470492117295535
28674119 0.0
35406252 0.0
106749724 0.001553337002605825
144074557 0.1424911647552127
106746456 :
106747310 0.0
128669225 0.0
106746458 :
28093671 0.01514296904646805
106747313 0.0015050381291495632
131478854 0.0
106746605 :
23800894 0.0023896477871440088
26665019 0.0
27445343 0.0
106747307 0.0
184553786 0.002899411675506422
106746606 :
27381328 0.0
35275276 0.03740225185084386
166166038 0.0
106747307 :
26665019 0.0
106746605 0.0
106747308 :
84984953 0.0
106747309 0.0
106747311 0.0
106747309 :
84984953 0.0
106747311 0.0
106747310 :
106747313 0.0
128669225 0.0
131478854 0.0
106747311 :
106747309 0.0
106747312 :
27445416 0.0015609274774297183
106746452 0.0
240195355 0.0
106747313 :
23800894 0.036316025597760204
106746450 0.0010175126505209834
106746451 0.0
106746453 0.0
131478854 0.0
106747314 :
23914013 0.0
27445343 0.0
52492243 0.0
106749724 :
28674119 0.0
35405891 0.0
106746454 0.0
184553806 0.0
203150442 0.0
106749725 :
35405589 0.0013994142334530773
106752928 :
106745982 0.001339640172435468
106752933 0.0
106752929 :
106754473 0.0
106754474 0.0
106754477 0.0
106754676 0.0011267039556258395
106752933 :
106752928 0.0
106752942 0.0
106752936 :
106745982 0.0
106752948 4.503518092034561E-4
106752960 0.0313982898553285
106752940 :
106752928 0.0013316985412352184
106752933 0.0
106752942 :
192076758 0.0010527924808238728
106752945 :
23766058 0.0
106752953 0.0
106752958 8.699951024525018E-4
192078290 0.0
106752946 :
28677182 0.0
35405618 0.00531207403392916
35407712 0.0
106752948 :
106752936 0.0
106754476 4.4206567797177557E-4
106752951 :
106752945 5.883225995052843E-4
106752953 0.0
106752957 0.0
106752952 :
22978886 0.0
106754474 0.001412155349880097
106752953 :
106752945 0.0
106752951 0.0
106752957 0.0
106752957 :
106752951 5.840727932788711E-4
106754471 0.0
106752958 :
23766058 0.0
35407712 0.06443033787211253
106752945 0.0
106752946 0.0
192078290 0.0
106752960 :
106752942 0.0
106754470 :
106754471 5.822221425134915E-4
106754475 0.0
106754471 :
106752957 0.002693027788467419
106754470 0.0
106754473 :
106752929 0.0
106752940 0.0013317004582716254
106754477 0.0
106754474 :
106752929 0.0
106754473 0.0018738061508983197
106754477 5.988895837372931E-4
106754475 :
106754470 5.822203050135906E-4
106754477 0.0
106754476 :
106754474 8.816660695110798E-4
106754477 :
106752929 0.0
106754473 0.0
106754475 5.822201376236088E-4
106754676 :
22978886 0.0
106755574 :
106755576 0.0
200048079 0.0
200048080 0.0
106755575 :
23482719 0.0
106755578 0.0
106755576 :
162541646 0.0
185333446 0.0
200048079 0.0
200048081 0.0
106755578 :
106755574 0.0
200048080 0.0
106756860 :
22907733 0.0
74326040 0.0
185326005 0.0
106769415 :
59150265 0.0
106769416 0.0
106769416 :
99498970 0.0
106769415 0.0
106769424 0.0
106769417 :
22886185 0.0
106769418 :
23607565 0.0
59150262 0.0
99498970 0.0
99498971 0.0
99498973 0.0
185586087 0.0
106769419 :
106769417 0.0
106769422 0.0
106769420 :
106769434 0.0
107256114 0.0
143577402 0.0
106769422 :
106769415 0.0
106769416 0.0
106769419 0.0
106769424 :
23607583 0.0
28867323 0.0
99498970 0.0
185586086 0.0
106769425 :
13279979 0.0
107256114 0.0
106769434 :
26665226 0.0
27430713 0.0
106769420 0.0
143577402 0.0
106770609 :
106770611 0.0
243603168 0.0
106770610 :
13866194 0.0
47969579 0.0
106770611 :
106770609 0.0
106770612 :
93705593 0.0
243603168 0.0
243603169 0.0
106770613 :
106770612 0.0
243603163 0.0
243603168 0.0
106786316 :
32605152 0.0
106786317 0.0
106786320 0.0
106786321 0.0
106786317 :
32605152 0.0
106786321 0.0
106786322 0.0
106786319 :
106786320 0.0
106786321 0.0
106786320 :
106786316 0.0
106786321 :
26992515 0.0
32605152 0.0
100161659 0.0
106786317 0.0
106786319 0.0
106786322 0.0
135175474 0.0
183851661 0.0
106786322 :
106786317 0.0
106786321 0.0
106786930 :
32605152 0.0
106786931 0.0
106786931 :
106786930 0.0
106787173 :
28579515 0.0
106787174 :
28579515 0.0
106796689 :
22900728 0.0
61819236 0.0
106796696 :
106796718 0.0
106796703 :
33808342 0.0
169498549 0.0
106796708 :
106796703 0.0
106796714 :
32601840 0.0
48499909 0.0
106796718 :
32572648 0.0
106796723 :
106796689 0.0
106796725 :
106796714 0.0
106819879 :
106819900 0.0
106819900 :
106819879 0.0
106819941 0.0
190291005 0.0
199997588 0.0
106819919 :
190291005 0.0
199997588 0.0
106819941 :
106819900 0.0
199997588 0.0
106864620 :
106864621 0.0
106864621 :
28579515 0.0
106864620 0.0
106877644 :
20900295 0.0
20900298 0.0
20900305 0.0
106877654 0.0
144916779 0.0
106877653 :
20878284 0.0
20878286 0.0
100006590 0.0
250054889 0.0
106877654 :
20878286 0.0
20900298 0.0
101204227 0.0
101204230 0.0
106877644 0.0
106877672 0.0
144916779 0.0
106877672 :
20878284 0.0
20878286 0.0
106877675 :
20900321 0.0
23997407 0.0
28524020 0.0
106877686 :
96929257 0.0
122079499 0.0
232148104 0.0
232148107 0.0
106939237 :
61592299 0.0
107124366 :
107163864 :
26945599 0.0
124550326 0.0
248363536 0.0
107164660 :
26945460 0.0
26945476 0.0
27413552 0.0
200621458 0.0
107175625 :
54688515 0.0
54688516 0.0
203731739 0.0
107177579 :
195960604 0.0
107179042 :
24208178 0.0
24208207 0.0
103980120 0.0
110401780 0.0
110401785 0.0
107179046 :
107541701 0.0
110401796 0.0
210674852 0.0
107179049 :
27785635 0.0
190022926 0.0
190022927 0.0
107191239 :
107191240 0.0
107191240 :
107191239 0.0
107191242 0.0
107191242 :
107191240 0.0
107191826 :
38221888 0.0
179637304 0.0
107191835 :
27785380 0.0
183238694 0.0
193859377 0.0
107196494 :
26814758 0.0
26814908 0.0
26814922 0.0
107196505 :
26814749 0.0
26814758 0.0
107205220 :
27346993 0.0
107205246 0.0
107205246 :
48562766 0.0
107218720 :
106705460 0.0
106705467 0.0
185487778 0.0
185487780 0.0
107254156 :
107254166 0.0
128676652 0.0
107254160 :
4949729 0.0
107254181 0.0
178469119 0.0
242345819 0.0018893288760766934
107254166 :
23327651 0.0
137470195 0.0
107254168 :
24167334 0.0
24167736 0.0
95509129 0.0
100304837 0.0
107254170 0.0
221973581 0.0
107254170 :
107254168 0.0
120513609 0.0
107254172 :
4949729 0.0
4951429 0.0
107254160 0.04360567059558773
107254181 0.0
232183088 0.0
107254177 :
24902596 0.0
108570430 0.0
107254180 :
13280207 0.0
13280218 0.0
107254181 :
4949729 0.0
23060476 0.0
107254160 0.0
190639860 0.0
107256106 :
24903319 0.0
107256112 0.0
107256116 0.0
107256108 :
48598973 0.0
165335372 0.0
107256109 :
52492237 0.0
107256115 0.0
217704412 0.0
107256111 :
107256108 0.0
107256113 0.0
165335372 0.0
107256112 :
24903319 0.0
143571776 0.0
217704414 0.0
107256113 :
107256111 0.0
172064502 0.0
107256114 :
22886246 0.0
25372317 0.0
35275275 0.0
52492238 0.0
106769425 0.0
143577380 0.0
107256115 :
52492237 0.0
107256109 0.0
122643527 0.05285925243491675
143571790 0.0
165335730 0.0
217704412 0.0
217704413 0.0
107256116 :
107256106 0.0
159083058 0.0
107256117 :
24876986 0.0
24877178 0.0
24902595 0.0
94764913 0.0
107257937 :
22885424 0.05343327339904389
22885460 0.0
22890845 0.0
106365773 0.0
106365805 0.0
107257942 0.0
107257939 :
35022256 0.0
106129546 0.0
107257945 0.0
107258331 0.0
107257942 :
22890790 0.0
107257937 0.0
107258328 0.0
107257945 :
25695921 0.0
83016310 0.0
106179257 0.0
107257937 0.0
107257939 0.0
107257942 0.0
107258328 :
22890790 0.0
106129546 0.0
107257939 0.0
107258331 0.0
107258331 :
106129546 0.0
106129551 0.0
107257939 0.0
107292718 :
60574139 0.0
60574140 0.0
107292720 0.0
107292724 0.0
108226845 0.0
128244546 0.0
203984762 0.0
107292719 :
148525610 0.0
148525612 0.0
107292720 :
27446141 0.0
107292724 0.0038006445411831935
107292732 0.0
107292733 0.0
107292721 :
119399332 0.0
203752585 0.0
217556090 0.0
107292722 :
4245346 0.0
107292734 0.0
128665302 0.0011781903350040516
107292723 :
60575530 0.0
98815932 0.0
107292728 0.0
107292729 0.0
127942187 0.0013110674386741432
180216918 0.0
217556091 0.0
107292724 :
107292720 0.0
201337244 0.0011375395247106795
203984762 0.014511618333378853
107292725 :
108226964 0.0075072287033272015
201337247 0.0
107292726 :
23776971 0.0
148525609 0.0
148525616 0.0
107292727 :
48585797 0.0
148113078 0.0
107292728 :
23777154 0.0
107292723 0.0
180216918 0.0
217556088 0.008682186106044883
107292729 :
60575530 0.0
60575539 0.0
107292732 0.0012633454521162606
128665343 0.001946106892995539
217556091 0.0
107292730 :
107292727 0.0
148113078 0.0
107292731 :
107292719 0.0
107292736 0.0
148525610 0.0
107292732 :
60575539 0.0
107292720 0.0012486679592666815
107292729 0.0
107292733 0.0
128665343 0.0
107292733 :
4245330 0.0
23777154 0.0
107292720 0.0
107292723 0.0
107292728 0.0
107292732 0.0
180216918 0.0
217556890 0.0
217556891 0.0
107292734 :
107292721 0.0
128665302 0.0
217556090 0.0
107292735 :
217556093 0.4956469800406601
107292736 :
107292731 0.0
148525615 0.0
107292738 :
4245316 0.0
116260525 0.0
180216918 0.0
217556087 0.0
107292739 :
148525611 0.0
148525617 0.0
107293135 :
135417817 0.0
135417827 0.0
107293136 :
22979111 0.0
32454741 0.0
48520536 0.03612143507656618
107293137 :
157166019 0.0
243931705 0.0
107293138 :
157166030 0.0
243931703 0.0
107293140 :
157166021 0.0
243931704 0.0
107293141 :
48520538 0.0
107301864 :
27923480 0.0
33210382 0.0
33211483 0.0
107301865 :
107301866 0.0
107301870 0.0
107301872 0.0
137055270 0.0
107301866 :
24202334 0.0
107301865 0.0
107301867 0.0
107301870 0.0
137055270 0.0
107301867 :
22989280 0.0
23958002 0.0
24202334 0.0
27920692 0.0
107301870 0.0
107301868 :
29390318 0.0
124062617 0.0
107301869 :
27923589 0.0
27923593 0.0
107301870 :
24202334 0.0
107301867 0.0
107301872 0.0
107301871 :
29390318 0.0
29390364 0.0
137055270 0.0
107301872 :
96898359 0.0
107301870 0.0
107305183 :
26784672 0.21871052359253554
27430781 0.017591520115648258
107305184 :
22978906 0.0
107305185 0.026450541536908047
107305185 :
22978906 0.0
107305183 0.0
107314267 :
107542079 0.0
190511192 0.0
107314268 :
30636948 0.0
45021388 0.0
45021389 0.0
45021390 0.0
45021391 0.0
107314276 :
45021390 0.0
107314288 0.0
108526734 0.0
118530326 0.0
107314288 :
107314276 0.0
107321638 :
26835894 0.0
107321641 :
26804273 0.0
26804345 0.0
30137463 0.0
116417289 0.0
107321643 :
26718911 0.0
100135463 0.0
107321645 :
116545812 0.0
107337068 :
107337073 0.0
109818598 0.0
107337069 :
107337097 0.0
107382437 0.0
109818589 0.0
107337073 :
107337068 0.0
109818571 0.0
109818593 0.0
107337076 :
108166953 0.0
109818596 0.0
107337090 :
28206114 0.0
109952674 0.0
107337097 :
107337069 0.0
109818585 0.0
109952674 0.0
107337101 :
109818593 0.0
107367744 :
27012516 0.0
107367847 0.0
107367918 0.0
166812807 0.0
107367814 :
24244095 0.0
27012471 0.0
107367918 0.0
202213458 0.0
107367847 :
27012516 0.0
107367744 0.0
165413623 0.0
107367918 :
24244095 0.0
107367744 0.0
107367814 0.0
166812807 0.0
107382398 :
107382400 0.0
107382442 0.0
107641171 0.0
107382400 :
107382398 0.0
107382431 0.0
107382463 0.0
107641171 0.0
109818570 0.0
107382404 :
107412344 0.0
107412347 0.0
107382406 :
107382460 0.0
164461296 0.0
212079277 0.0
217584370 0.0
107382413 :
107412347 0.0
132534780 0.0
107382417 :
107382444 0.0
107641173 0.0
107641179 0.0
132534789 0.0
107382424 :
78342966 0.0
224534819 0.0
230520666 0.0
107382426 :
122377522 0.0
122377535 0.0
122377540 0.0
107382429 :
107382460 0.0
164461296 0.0
164461297 0.0
107382431 :
107382400 0.0
107382442 0.0
107382436 :
171493975 0.0
193752500 0.0
107382437 :
107337069 0.0
109818585 0.0
107382442 :
107382398 0.0
107382431 0.0
107382469 0.0
109818570 0.0
132534789 0.0
107382444 :
107382417 0.0
107382462 0.0
107382463 0.0
107382464 0.0
107382469 0.0
107641179 0.0
109818570 0.0
107382445 :
107382460 0.0
164461296 0.0
107382446 :
107382460 0.0
164461296 0.0
185552040 0.0
107382450 :
107382426 0.0
121657666 0.0
122377535 0.0
122377540 0.0
107382460 :
107382406 0.0
107382429 0.0
107382445 0.0
107382446 0.0
185552041 0.0
185552042 0.0
207901162 0.0
107382462 :
107382444 0.0
107382463 0.0
107382469 0.0
107382463 :
107382400 0.0
107382444 0.0
107382462 0.0
107382464 0.0
107382469 0.0
107382464 :
107382444 0.0
107382463 0.0
107382469 0.0
107382469 :
107382442 0.0
107382444 0.0
107382462 0.0
107382463 0.0
107382464 0.0
107382474 :
107412344 0.0
132534789 0.0
107401024 :
51081975 0.0
122080729 0.0
142371901 0.0
238181884 0.0
107412331 :
107412357 0.0
132534789 0.0
107412332 :
107412334 0.0
107412343 0.0
109952563 0.0
109952668 0.0
109952739 0.0
107412333 :
107412341 0.0
107412343 0.0
107412349 0.0
107412358 0.0
107641185 0.0
107412334 :
107412332 0.0
107412341 0.0
107412343 0.0
107412337 :
122946772 0.0
164189391 0.0
107412341 :
107412333 0.0
107412334 0.0
107412343 0.0
107412358 0.0
107412343 :
107412332 0.0
107412333 0.0
107412334 0.0
107412341 0.0
107412349 0.0
107641185 0.0
109952563 0.0
109952668 0.0
109952739 0.0
127010819 0.0
107412344 :
107382404 0.0
107382413 0.0
107382474 0.0
107641186 0.0
132534780 0.0
107412346 :
79568045 0.0
121657663 0.0
107412347 :
107382474 0.0
132534782 0.0
107412348 :
164189386 0.0
164189391 0.0
107412349 :
107412333 0.0
107412343 0.0
107412358 0.0
107412350 :
28206367 0.0
110731526 0.0
107412352 :
132534772 0.0
107412354 :
78342966 0.0
107412355 :
28223827 0.0
78342974 0.0
107412357 :
107412331 0.0
132534789 0.0
107412358 :
107412333 0.0
107412341 0.0
107412349 0.0
127010819 0.0
107412359 :
107412348 0.0
122377516 0.0
132534767 0.0
164189391 0.0
107424713 :
27525154 0.0
112096336 0.0
107426358 :
107426373 0.0
107426379 0.0
114319321 0.0
107426373 :
27475081 0.0
107426358 0.0
107426379 :
27475081 0.0
107426358 0.0
107432813 :
27785769 0.0
27786522 0.0
192230919 0.0
192230925 0.0
107434701 :
27786759 0.0
128325279 0.0
136545687 0.0
136545733 0.0
228194864 0.0
228194867 0.0
107467311 :
28654520 0.0
107467312 :
22900961 0.0
28654928 0.0
48372013 0.0
107467313 :
133931120 0.0
107478276 :
38930843 0.0
38996112 0.0
107478293 0.0
107478278 :
22905666 0.0
38930843 0.0
107478279 :
8043396 0.0
246730475 0.0
107478281 :
124622221 0.0
107478284 :
8043285 0.0
38930843 0.0
107478276 0.0
107478288 0.0
107478285 :
22905547 0.0
107478286 :
22905637 0.0
107478288 :
107478284 0.0
124622221 0.0
107478289 :
13869744 0.0
39416832 0.0
107478291 :
13869744 0.0
23502140 0.0
24568299 0.0
107478293 :
107478276 0.0
107478757 0.0
107478757 :
107478293 0.0
166126932 0.0
107478926 :
166126932 0.0
167809404 0.0
107479480 :
26841716 0.0
107481955 :
35883562 0.0
107494429 :
111794154 0.0
206808139 0.0
212314254 0.0
107494430 :
28135891 0.0
29765200 0.0
107495254 :
28674386 0.1350628494984272
28867156 0.0
107495326 :
22943679 0.0
48703862 0.0
77618554 0.0
97677270 0.0
201205514 0.0
107495327 :
59553082 0.0
135417808 0.0
167445000 0.0
107533244 :
48522261 0.0
107533282 0.0
180552557 0.0
107533282 :
107533244 0.0
107535224 :
107535225 0.0
107535234 0.0
107535225 :
107535224 0.0
107535230 0.0
107535233 0.0
107535226 :
163751910 0.0
107535227 :
22980327 0.0
107535229 :
22980327 0.0
107535225 0.0
107535230 :
107535225 0.0
107535232 0.0
107535231 :
48659832 0.0
107535232 0.0
107535232 :
107535226 0.0
107535230 0.0
107535233 :
107535227 0.0
107535234 :
163751911 0.0
107541686 :
33050220 0.0
33050529 0.0
185140946 0.002955494589292375
107541688 :
27785472 0.0
107541689 0.0
107541692 0.0
107541689 :
27785472 0.0
27785480 0.0
107541688 0.0
107541691 0.0
107541693 0.0
107541695 0.0
107541699 0.0
107541702 0.0
190344637 0.0
107541690 :
103978112 0.0
107541698 0.0013079360586676929
185140334 0.0
107541691 :
27785472 0.0
107541689 0.0
107541692 0.0
107541692 :
107541688 0.0
107541691 0.0
107541696 0.0
107541702 0.0
171457684 0.0
179637309 0.0
107541693 :
27785468 0.0
27785472 0.0
107541689 0.0
107541695 :
27785468 0.0
27785472 0.0
107541689 0.0
107541696 :
27785472 0.0
107541689 0.0
171457684 0.0
190344637 0.0
107541698 :
33050529 6.002474515663513E-4
107541690 0.0
107541700 0.0
185140334 0.0
107541699 :
27785468 0.0
27785472 0.0
107541689 0.0
107541700 :
33050529 0.0
107541698 0.0
185140334 0.0
245466181 0.0
107541701 :
23432373 0.0
24208178 0.0
32807863 0.0
107179046 0.0
144338407 0.0
185140337 0.0
107541702 :
27785472 0.0
107541689 0.0
107541692 0.0
179637309 0.0
107542077 :
34612565 0.0
107542079 0.0
190511192 0.0
107542078 :
34612565 0.0
121898323 0.0
122254010 0.0
107542079 :
34612565 0.0
107314267 0.0
107542077 0.0
107542080 0.0
171457685 0.0
183371873 0.0
107542080 :
34612565 0.0
107542078 0.0
171457685 0.0
107542755 :
33169282 0.0
33169283 0.0
48438300 0.0
95404723 0.0
107542756 :
24276235 0.0
28057390 0.0
107542757 0.0
107542757 :
24276235 0.0
76705347 0.0
184767404 0.0
107542758 :
33169282 0.0
33169283 0.0
76705348 0.0
107542755 0.0
107562609 :
27720979 0.0
27720988 0.0
123964313 0.0
107562612 :
27785640 0.0
171457689 0.0
107562615 :
27237714 0.0
27612633 0.0
107562660 0.0
107562618 :
23322316 0.0
23322317 0.0
107562646 0.0
107562682 0.0
121897331 0.0
107562622 :
27785640 0.0
97177663 0.0
171457689 0.0
107562627 :
107562711 0.0
107562630 :
34612433 0.0
38221901 0.0
183665633 0.0
107562631 :
163648769 0.0
163648773 0.0
107562634 :
27785640 0.0
171457689 0.0
107562635 :
27612638 0.0
56275934 0.0
107562638 :
232425312 0.0
107562640 :
107562671 0.0
183665635 0.0
107562643 :
122106659 0.0
122720666 0.0
107562645 :
27785633 0.0
107562690 0.0
107562646 :
23322317 0.0
27612676 0.0
107562618 0.0
121897331 0.0
203041007 0.0
107562647 :
27785640 0.0
27785647 0.0
171457689 0.0
107562649 :
44179532 0.0
171457699 0.0
232425312 0.0
107562650 :
27785640 0.0
171457689 0.0
107562651 :
107562657 0.0
107562677 0.0
107562712 0.0
107562654 :
27721106 0.0
34597183 0.0
107562655 :
27785640 0.0
171457689 0.0
107562657 :
107562677 0.0
107562707 0.0
107562712 0.0
203041008 0.0
107562658 :
38433216 0.0
171457699 0.0
107562660 :
27237714 0.0
103978065 0.0
185168202 0.0
107562662 :
107562657 0.0
107562707 0.0
203041008 0.0
107562666 :
27785647 0.0
171457689 0.0
171457695 0.0
107562670 :
30219352 0.0
110401812 0.0
107562671 :
34612435 0.0
107562640 0.0
183665633 0.0
107562677 :
27721090 0.0
38433308 0.0
107562657 0.0
107562712 0.0
107562679 :
163648768 0.0
163648775 0.0
107562682 :
23322316 0.0
27612676 0.0
203041007 0.0
107562684 :
27785282 0.0
43565205 0.0
232425299 0.0
232425300 0.0
107562688 :
163648765 0.0
163648774 0.0
107562690 :
27785635 0.0
97177652 0.0
97177658 0.0
107562645 0.0
107562693 :
136545697 0.0
136545735 0.0
107562695 :
163648770 0.0
163648772 0.0
107562696 :
27237712 0.0
27612633 0.0
107562699 :
156222598 0.0
156222614 0.0
107562700 :
27720979 0.0
123964313 0.0
107562703 :
27785640 0.0
171457689 0.0
107562706 :
137085355 0.0
137085370 0.0
107562707 :
107562654 0.0
107562657 0.0
203041008 0.0
107562711 :
38221704 0.0
107562627 0.0
107562712 :
27720876 0.0
27721157 0.0
34612621 0.0
34612647 0.0
107562657 0.0
107562677 0.0
107562714 :
34597183 0.0
107562716 :
163592563 0.0
163592568 0.0
107576491 :
76279463 0.0
107576496 :
22747415 0.0
107577737 :
24186681 0.0
185272198 0.0
107578022 :
23032812 0.0
203858809 0.0
107578023 :
124034692 0.0
211733631 9.044555327961153E-4
107627186 :
107627188 0.0
107628050 0.0
228492816 0.0
107627187 :
107628054 0.0
111688739 0.0
107627188 :
107627186 0.0
111688740 0.0
111692864 0.0
228492816 0.0
107628050 :
107627186 0.0
107628053 0.0
107628053 :
29088990 0.04561956579595593
33051231 0.0
107628050 0.0
107628054 :
33050216 0.0
107627187 0.0
107628050 0.0
107628053 0.0
107641171 :
107382398 0.0
107382400 0.0
132534789 0.0
107641173 :
107382417 0.0
107641179 0.0
107641174 :
109818584 0.0
109818585 0.0
109818596 0.0
109818597 0.0
107641179 :
107382417 0.0
107382444 0.0
107641173 0.0
107641185 :
107412333 0.0
107412343 0.0
168943007 0.0
107641186 :
107382404 0.0
107412344 0.0
107679558 :
27285800 0.0
107686272 :
26664751 0.0
107692796 :
24389531 0.0
24389587 0.0
43130945 0.0
43130950 0.0
95682120 0.0
107692797 :
22897702 0.0
23112844 0.0
184767415 0.0
107703461 :
29639455 0.0
127609004 0.0
184508793 0.0
107703467 :
29639455 0.0
48522163 0.0
107703461 0.0
127609004 0.0
127609006 0.0
107729551 :
105735973 0.0
107729552 :
23777060 0.0
105735973 0.0
107729553 :
23776980 0.0
107729554 0.0
107729554 :
105735971 0.0
217556089 0.0
107803172 :
107803178 0.0
107803178 :
48585811 0.0
107807144 :
27542103 0.0
169504230 0.0
107854775 :
23918543 0.0
27881312 0.0
68025441 0.0
107854776 :
23914966 0.0
23914994 0.0
108058331 :
22878426 0.0
22885082 0.0
33200020 0.0
76843755 0.0
108085427 :
23900434 0.0
108085428 0.0
190028502 0.0
108085428 :
23900394 0.0
108085427 0.0
108131119 :
27313922 0.0
30060789 0.0
30061117 0.0
96250597 0.0
108131120 :
30060789 0.0014957019581446779
108131119 0.0
108131121 :
27338044 0.03410979294535972
108131124 0.0
121805907 0.0
108131124 :
22988876 0.0
27338044 0.0
49902582 0.0
108131121 0.0
108149362 :
54688515 0.0
54688516 0.0
60007099 0.0
